age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.0897044149312105,1.983756422996521,4.08197546005249,1080,55,0.0509,0.8741,0.9083
2,3,2.525012072679159,2.305796980857849,4.679845809936523,1080,74,0.0685,0.9083,0.8778
3,4,1.9108079583384097,1.7984427213668823,4.594295501708984,1080,128,0.1185,0.8778,0.8074
4,5,2.4152480894327164,2.22724187374115,5.758773326873779,1080,200,0.1852,0.8074,0.713
5,6,2.2129992668320533,2.1620116233825684,5.249238967895508,1080,294,0.2722,0.713,0.6611
6,7,2.1060507299305797,2.1250197887420654,5.658571243286133,1080,333,0.3083,0.6611,0.6537
7,8,2.096080900290433,2.069037914276123,5.992589950561523,1080,340,0.3148,0.6537,0.6676
