age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5778508771929824,0.020764238442122506,3,0.6382745306466993,425,383,76,1316,76,False,
2,10-19,0.38074074074074077,0.050326778522853416,3,0.5653239808320022,120,76,15,195,15,False,
3,20-29,0.58561765752937,0.045822977314927946,3,0.7232186107965569,312,267,53,834,53,False,
4,30-39,0.6592060491493384,0.023160801080784985,3,0.734411876247219,631,576,115,3379,115,False,
5,40-49,0.6704688223236132,0.02193306069732949,3,0.7769946628890423,1489,1424,284,13496,284,False,
6,50-59,0.6720383046515291,0.0220314490093336,3,0.7283348078403865,2456,2393,478,23455,478,False,
7,60-69,0.688771730914588,0.0012492561751010801,3,0.7233119949170908,3224,3152,630,29331,630,False,
8,70-79,0.6973104998894178,0.006622889408143824,3,0.6360597041516265,3663,3595,719,33787,719,False,0.5423794057965687
