age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.8462039232254028,1.653687596321106,2.844033718109131,46,13,0.2826,0.6957,0.5435
3,4,0.8380012498015449,0.6763467192649841,1.641934871673584,46,21,0.4565,0.5435,0.3043
4,5,0.7611844935454428,0.6456702947616577,2.1785871982574463,46,32,0.6957,0.3043,0.1739
5,6,0.6595546811034805,0.5694487392902374,1.626478672027588,46,38,0.8261,0.1739,0.1087
6,7,0.6685890488326549,0.5631416738033295,1.711412787437439,46,40,0.8696,0.1087,0.0652
7,8,0.6166606829609982,0.5867828130722046,1.4207539558410645,46,43,0.9348,0.0652,0.0652
