age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.081127498366616,1.9990577697753906,3.608247756958008,1080,55,0.0509,0.8741,0.9083
2,3,2.6801780268952653,2.4787765741348267,5.042160511016846,1080,74,0.0685,0.9083,0.8778
3,4,2.28745586425066,2.098403573036194,4.368861675262451,1080,128,0.1185,0.8778,0.8074
4,5,2.657751134634018,2.5535467863082886,6.006599426269531,1080,200,0.1852,0.8074,0.713
5,6,2.538991920396584,2.4550933837890625,5.605982780456543,1080,294,0.2722,0.713,0.6611
6,7,2.345446992385853,2.325308084487915,5.683712005615234,1080,333,0.3083,0.6611,0.6537
7,8,2.3146999371402406,2.2957425117492676,5.901416778564453,1080,340,0.3148,0.6537,0.6676
