age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5318287037037037,0.07950044152489635,3,0.7138393628872376,278,240,48,785,48,False,
2,10-19,0.48526077097505665,0.10406162272638335,3,0.5757645682856285,156,105,21,382,21,False,
3,20-29,0.6623575600880973,0.06766718638682144,3,0.6446548593571482,347,297,59,1041,59,False,
4,30-39,0.6695614533452371,0.012426455136757743,3,0.6787665055849206,607,559,111,2680,111,False,
5,40-49,0.6826749837242048,0.017583802251942348,3,0.7273923473215775,1352,1287,257,11008,257,False,
6,50-59,0.7140214770984001,0.040583505683464714,3,0.7313073345718778,2009,1951,390,21563,390,False,
7,60-69,0.7066470852447929,0.0020411462146783517,3,0.6888857141482811,2642,2570,514,29673,514,False,
8,70-79,0.7372909560892191,0.017474871240616714,3,0.6093656685921766,4181,4105,821,37797,821,False,0.503942638504186
