age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6758295154796613,0.014080233117876512,3,0.4430130522222272,253,246,49,643,49,False,
2,10-19,0.4393004115226337,0.06688034141211935,3,0.5649964491438492,115,92,18,223,18,False,
3,20-29,0.5992798353909464,0.016553079125209993,3,0.598154932850573,203,183,36,509,36,False,
4,30-39,0.600211598227865,0.043334573967511766,3,0.5741429999153671,373,357,71,1291,71,False,
5,40-49,0.6419581198485186,0.03219079290837926,3,0.5284660955530767,680,674,134,2154,134,False,
6,50-59,0.7094776593555084,0.02110127556782994,3,0.4741959229962422,974,969,193,2701,193,False,
7,60-69,0.7031727291467552,0.03378309331165697,3,0.4689635842599393,1162,1155,231,2855,231,False,
8,70-79,0.7263031005859375,0.011894595548459104,3,0.5054555802157176,1290,1283,256,2674,256,False,0.41387939453125
