age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.344885162094183,1.2356221675872803,3.064858913421631,131,57,0.4351,0.4504,0.4809
2,3,1.8565761139315944,1.8226831555366516,3.3991289138793945,131,62,0.4733,0.4809,0.374
3,4,1.6118117280304431,1.5030279159545898,3.6897501945495605,131,80,0.6107,0.374,0.2672
4,5,1.3414693976703442,1.3207184076309204,2.611999750137329,131,95,0.7252,0.2672,0.2137
5,6,1.1704938683179344,1.0992176532745361,2.2255842685699463,131,101,0.771,0.2137,0.1679
6,7,1.0551971328367882,0.9449238777160645,2.442718029022217,131,109,0.8321,0.1679,0.1527
7,8,0.9537501945382073,0.8831539750099182,2.1386866569519043,131,105,0.8015,0.1527,0.1908
