age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.018699934723717285,0.0,0.0,1080
2,3,25,0.024715876922700435,0.0,0.0,1080
3,4,25,0.05699671214157712,0.0,0.0,1080
4,5,25,0.0710354733224316,0.02040816326530612,0.0,1080
5,6,25,0.10714397579726227,0.02040816326530612,0.0,1080
6,7,25,0.12764539715214934,0.02040816326530612,0.0,1080
7,8,25,0.1413328603364589,0.02040816326530612,0.0,1080
