age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.06666666666666665,10,0,0,0,0,False,
3,20-29,,,0,0.39473684210526316,39,35,0,0,0,False,
4,30-39,0.6666666666666666,0.04101045767714485,3,0.2187796165342276,87,81,16,170,16,False,
5,40-49,0.7138671875,0.0642307955172084,3,0.4822561133017145,168,163,32,289,32,False,
6,50-59,0.6828127357778784,0.066257728685982,3,0.5373535006377959,242,237,47,323,47,False,
7,60-69,0.6681783824640967,0.08164742672445281,3,0.3869178287880948,322,317,63,417,63,False,
8,70-79,0.5954420089998549,0.0176095615087607,3,0.31744292603141006,421,419,83,413,83,False,0.4266221512556249
