age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.7635084023842444,1.5184102058410645,2.827665328979492,46,13,0.2826,0.6957,0.5435
3,4,0.8736221861271631,0.6018711924552917,2.5113584995269775,46,21,0.4565,0.5435,0.3043
4,5,0.7169789699837565,0.48821598291397095,2.6548609733581543,46,32,0.6957,0.3043,0.1739
5,6,0.5321760906984931,0.4409026503562927,1.3745903968811035,46,38,0.8261,0.1739,0.1087
6,7,0.4808785874396563,0.4179307669401169,1.2200182676315308,46,40,0.8696,0.1087,0.0652
7,8,0.39038918877756873,0.31654468178749084,1.397120475769043,46,43,0.9348,0.0652,0.0652
