age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.3904761904761905,35,30,0,0,0,False,
4,30-39,0.7159863945578232,0.02773725583384366,3,0.49865324548868856,78,71,14,136,14,False,
5,40-49,0.6991676575505351,0.04221863027302409,3,0.4076299045236777,152,147,29,254,29,False,
6,50-59,0.7017543859649122,0.03789016250904299,3,0.48197854946373664,200,192,38,385,38,False,
7,60-69,0.7458545918367347,0.030083974674957936,3,0.37331045529711204,285,282,56,422,56,False,
8,70-79,0.7959812364349226,0.02754505200517942,3,0.5242011917031273,346,346,69,503,69,False,0.4125183784919134
