age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.39258613281446086,0.3888888888888889,0.28205128205128205,46
3,4,25,0.4495490103450418,0.4928698752228164,0.19047619047619047,46
4,5,25,0.5494726098147423,0.6129032258064516,0.19047619047619047,46
5,6,25,0.6835663534903454,0.7241379310344828,0.25,46
6,7,25,0.631462628404563,0.6129032258064516,0.25,46
7,8,25,0.6906069827416614,0.7241379310344828,0.28205128205128205,46
