age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,1.1480813016475158,1.0074572563171387,5.623541355133057,131
2,3,1.1920089328391406,1.1855520009994507,5.998079299926758,131
3,4,1.0992573691631546,0.9656273126602173,4.827184677124023,131
4,5,0.9225708732793805,0.9066559672355652,2.7263998985290527,131
5,6,0.8128750924561315,0.7899313569068909,2.9220216274261475,131
6,7,0.8262366766806777,0.7797690033912659,2.868011713027954,131
7,8,0.8189243230087156,0.7918016314506531,2.2196109294891357,131
