node,mean_drift
K08,3.2753231887306486
M67,3.1582538740975514
M51,3.1371098245893205
C82,3.1205299826604977
M93,3.1172319874167442
M23,3.11032281603132
M54,3.081862313406808
M24,3.07509252003261
C73,3.0627185819404468
M65,3.0173380374908447
M22,3.0049655778067454
D40,2.995234336171831
E89,2.990861678762095
F20,2.9775904587336948
C83,2.97535483113357
M87,2.9741710317986354
C85,2.9645270300762996
I83,2.8950900584459305
H90,2.8754406486238753
C77,2.8448085838130543
