age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.018953244418724095,0.0,0.0,1080
2,3,25,0.02463700279374869,0.0,0.0,1080
3,4,25,0.05628673008929987,0.0,0.0,1080
4,5,25,0.07140235063235496,0.02040816326530612,0.0,1080
5,6,25,0.11027046524600448,0.02040816326530612,0.0,1080
6,7,25,0.13330736825234665,0.02040816326530612,0.0,1080
7,8,25,0.14620408239328375,0.02040816326530612,0.0,1080
