age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.19951868532934056,0.16279069767441862,0.0,131
2,3,25,0.1774131443069004,0.13636363636363635,0.0,131
3,4,25,0.28777388205493076,0.25,0.0,131
4,5,25,0.36907636062628874,0.3888888888888889,0.02040816326530612,131
5,6,25,0.40111769210074016,0.42857142857142855,0.02040816326530612,131
6,7,25,0.4257004994900696,0.47058823529411764,0.0,131
7,8,25,0.37916999294335163,0.42857142857142855,0.0,131
