age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6686103012633625,0.023170231387317924,3,0.4571145504045196,253,246,49,643,49,False,
2,10-19,0.4578189300411523,0.1097404406669209,3,0.5747652489544702,115,92,18,223,18,False,
3,20-29,0.6026234567901234,0.07239118412551802,3,0.6131627796219206,203,183,36,509,36,False,
4,30-39,0.6645506843880182,0.07056981078672865,3,0.545798395305698,373,357,71,1291,71,False,
5,40-49,0.6983552387317147,0.021563274831176857,3,0.5278878707121161,680,674,134,2154,134,False,
6,50-59,0.7082785220184883,0.025203238898000618,3,0.50467580607536,974,969,193,2701,193,False,
7,60-69,0.7146730133743121,0.031141724450632072,3,0.4459773067965761,1162,1155,231,2855,231,False,
8,70-79,0.7391916910807291,0.03132726221146415,3,0.4389017223733513,1290,1283,256,2674,256,False,0.407806396484375
