age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.2167331623386412,0.19047619047619047,0.0,131
2,3,25,0.18543924754504376,0.16279069767441862,0.0,131
3,4,25,0.2792570972108533,0.28205128205128205,0.0,131
4,5,25,0.3548654760528677,0.3888888888888889,0.02040816326530612,131
5,6,25,0.37622336989655214,0.42857142857142855,0.02040816326530612,131
6,7,25,0.41909166065224557,0.47058823529411764,0.0,131
7,8,25,0.33808353721627127,0.35135135135135137,0.0,131
