age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.32121212121212117,10,0,0,0,0,False,
3,20-29,,,0,0.1354251012145749,39,35,0,0,0,False,
4,30-39,0.6380208333333334,0.05986752048214922,3,0.18356783553255082,87,81,16,170,16,False,
5,40-49,0.7027994791666666,0.047423369404881024,3,0.4484867964831116,168,163,32,289,32,False,
6,50-59,0.6692319299834012,0.02237769719259587,3,0.5679143588108759,242,237,47,323,47,False,
7,60-69,0.7273032669858065,0.053815074488831605,3,0.39435844912613777,322,317,63,417,63,False,
8,70-79,0.6905211206270865,0.03408485439730396,3,0.388453355247605,421,419,83,413,83,False,0.48134707504717666
