age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.21308734944078958,0.16279069767441862,0.0,131
2,3,25,0.19122817588554478,0.16279069767441862,0.0,131
3,4,25,0.27709929689114376,0.28205128205128205,0.02040816326530612,131
4,5,25,0.3755614920227788,0.42857142857142855,0.02040816326530612,131
5,6,25,0.40028719931404566,0.47058823529411764,0.0,131
6,7,25,0.46149796259914,0.5151515151515151,0.02040816326530612,131
7,8,25,0.41453681347142624,0.47058823529411764,0.0,131
