age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.3095218413754512,1.2230193614959717,2.796678066253662,131,57,0.4351,0.4504,0.4809
2,3,1.8846442939773682,1.788490891456604,3.3516268730163574,131,62,0.4733,0.4809,0.374
3,4,1.684761856496334,1.3882560729980469,3.6475789546966553,131,80,0.6107,0.374,0.2672
4,5,1.3875712037086487,1.3239349126815796,2.6679847240448,131,95,0.7252,0.2672,0.2137
5,6,1.1919602592392724,1.0894497632980347,2.3826823234558105,131,101,0.771,0.2137,0.1679
6,7,1.1417324239507727,0.9799440503120422,2.909580707550049,131,109,0.8321,0.1679,0.1527
7,8,1.0438745799518767,0.9571259021759033,2.3282768726348877,131,105,0.8015,0.1527,0.1908
