age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.7160237914039975,1.6369115114212036,3.4078361988067627,1080,42,0.0389,0.8972,0.8991
2,3,2.3266699039534235,2.14789080619812,4.375275135040283,1080,89,0.0824,0.8991,0.8593
3,4,2.45570868715434,2.209282636642456,5.286426067352295,1080,142,0.1315,0.8593,0.8148
4,5,2.3924249014321792,2.17328143119812,5.50961971282959,1080,188,0.1741,0.8148,0.7278
5,6,2.2648882564583386,2.2321720123291016,6.552666664123535,1080,271,0.2509,0.7278,0.6917
6,7,2.114905147389932,2.081908702850342,6.167247772216797,1080,308,0.2852,0.6917,0.663
7,8,2.209427069084985,2.1528156995773315,6.238358497619629,1080,350,0.3241,0.663,0.6444
