age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.6053298574227552,1.4706964492797852,2.5945370197296143,46,13,0.2826,0.6957,0.5435
3,4,1.3133800256819952,0.7661120295524597,3.8344485759735107,46,21,0.4565,0.5435,0.3043
4,5,1.1221413826569915,0.8488777875900269,3.2996490001678467,46,32,0.6957,0.3043,0.1739
5,6,0.9602339977496549,0.8240247666835785,3.2008213996887207,46,38,0.8261,0.1739,0.1087
6,7,0.9251273225992918,0.808381587266922,2.685610294342041,46,40,0.8696,0.1087,0.0652
7,8,0.8051079203223073,0.7145795226097107,1.9676069021224976,46,43,0.9348,0.0652,0.0652
