age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.015399980573679509,0.0,0.0,1080
2,3,25,0.033754634729708285,0.0,0.0,1080
3,4,25,0.059534560783393954,0.02040816326530612,0.0,1080
4,5,25,0.07941685214994425,0.02040816326530612,0.0,1080
5,6,25,0.1095515577782014,0.02040816326530612,0.0,1080
6,7,25,0.12071558758699318,0.02040816326530612,0.0,1080
7,8,25,0.12677392632870682,0.02040816326530612,0.0,1080
