age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6811050950992642,0.033534522676346906,3,0.5528172614786788,253,246,49,643,49,False,
2,10-19,0.46090534979423864,0.05004274282722345,3,0.626473605302612,115,92,18,223,18,False,
3,20-29,0.6658950617283951,0.031745393838714664,3,0.6306638052967858,203,183,36,509,36,False,
4,30-39,0.6667989155590823,0.06434095501509818,3,0.5886576830588682,373,357,71,1291,71,False,
5,40-49,0.6731640305933021,0.02301665706102875,3,0.5664703249027482,680,674,134,2154,134,False,
6,50-59,0.7283148540900427,0.010842228991808967,3,0.5684454655739724,974,969,193,2701,193,False,
7,60-69,0.732082732082732,0.031025738311675852,3,0.5045081825986564,1162,1155,231,2855,231,False,
8,70-79,0.7561747233072916,0.034133965322578154,3,0.460562343276284,1290,1283,256,2674,256,False,0.3967132568359375
