age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,0.35406162464986,35,30,0,0,0,False,
4,30-39,0.6581632653061225,0.052197310385111585,3,0.4659517697492381,78,71,14,136,14,False,
5,40-49,0.6452635751089972,0.025729421113147005,3,0.41494611089468897,152,147,29,254,29,False,
6,50-59,0.7146814404432131,0.02649740508269942,3,0.5120228005700144,200,192,38,385,38,False,
7,60-69,0.75,0.06864242037355392,3,0.36474985355637685,285,282,56,422,56,False,
8,70-79,0.8139046418819577,0.0532999459047829,3,0.5435236721896585,346,346,69,503,69,False,0.35727788279773154
