age_group,residual_error,num_anchors,scale
1,0.0,131,1.0
2,0.12089170208414092,131,278.5685729980469
3,0.15567564054299857,131,239.54335021972656
4,0.12984229226148766,131,206.8833465576172
5,0.11646789812859688,131,200.63262939453125
6,0.11663530073093094,131,189.6860809326172
7,0.11518522801290032,131,185.8542022705078
8,0.11569329618497659,131,174.11788940429688
