age_from,age_to,node,drift
1,2,J09-J18,0.7442323565483093
1,2,B90-B94,0.05076193809509277
1,2,G50-G59,0.9591691493988037
1,2,D00-D09,0.04606969654560089
1,2,E50-E64,2.0554587841033936
1,2,A00-A09,1.0331789255142212
1,2,J90-J94,0.7973023056983948
1,2,G40-G47,1.0402883291244507
1,2,F99-F99,0.0467110276222229
1,2,L80-L99,0.052832793444395065
1,2,I95-I99,0.05014690011739731
1,2,H25-H28,0.05749960616230965
1,2,N60-N64,0.051126234233379364
1,2,H80-H83,2.9485552310943604
1,2,E40-E46,2.0004260540008545
1,2,H30-H36,0.04670213162899017
1,2,L10-L14,0.0506063848733902
1,2,H00-H06,2.2018072605133057
1,2,A80-A89,0.05242575332522392
1,2,H10-H13,2.002394676208496
1,2,K55-K64,1.420857310295105
1,2,L50-L54,1.2244397401809692
1,2,G30-G32,0.05273623764514923
1,2,J20-J22,0.777624249458313
1,2,F70-F79,0.5970665216445923
1,2,K20-K31,1.0881576538085938
1,2,I60-I69,0.8675987124443054
1,2,J30-J39,1.1729602813720703
1,2,J95-J99,0.8450979590415955
1,2,A15-A19,0.05263068526983261
1,2,G60-G64,0.04837089404463768
1,2,K00-K14,1.1853495836257935
1,2,N80-N98,0.06379777193069458
1,2,G90-G99,1.0505071878433228
1,2,M60-M79,0.7273125052452087
1,2,K50-K52,1.2744741439819336
1,2,I70-I79,0.05221584066748619
1,2,F00-F09,0.051831427961587906
1,2,F20-F29,2.4783217906951904
1,2,F40-F48,0.9737684726715088
1,2,E20-E36,0.9063817858695984
1,2,G80-G83,0.829677164554596
1,2,A92-A99,0.05624936893582344
1,2,D37-D48,1.2009906768798828
1,2,I05-I09,0.04827604815363884
1,2,F10-F19,2.4433915615081787
1,2,B15-B19,2.5829458236694336
1,2,A70-A74,0.048412442207336426
1,2,F90-F98,0.7381235361099243
1,2,B00-B09,1.00918447971344
1,2,B99-B99,1.185431957244873
1,2,J85-J86,0.050327520817518234
1,2,I80-I89,2.0415163040161133
1,2,A20-A28,0.05132307857275009
1,2,E65-E68,1.199623465538025
1,2,B20-B24,0.05299416556954384
1,2,D65-D69,1.478546142578125
1,2,E15-E16,1.411225438117981
1,2,I10-I15,2.190980911254883
1,2,D60-D64,1.3494271039962769
1,2,K80-K87,2.0379247665405273
1,2,G20-G26,0.050003644078969955
1,2,H43-H45,0.04993363469839096
1,2,B50-B64,0.05227448791265488
1,2,M95-M99,3.8466453552246094
1,2,D10-D36,1.261966586112976
1,2,I00-I02,0.05866129323840141
1,2,F80-F89,0.6387214660644531
1,2,L20-L30,1.0411086082458496
1,2,H46-H48,0.043123867362737656
1,2,N10-N16,2.8802826404571533
1,2,K35-K38,2.0099802017211914
1,2,I20-I25,0.0585339292883873
1,2,A65-A69,0.9196887612342834
1,2,B95-B98,2.0087153911590576
1,2,G35-G37,0.04496944323182106
1,2,M30-M36,0.05064593628048897
1,2,H90-H95,0.6830837726593018
1,2,F30-F39,2.3295035362243652
1,2,M40-M54,2.167677640914917
1,2,N40-N51,3.8287291526794434
1,2,N17-N19,0.05258186161518097
1,2,N25-N29,2.401336431503296
1,2,H49-H52,0.7589535117149353
1,2,D80-D89,1.9976394176483154
1,2,B85-B89,0.049724869430065155
1,2,H60-H62,0.6686680316925049
1,2,H65-H75,0.4362276792526245
1,2,J60-J70,0.04655608907341957
1,2,F60-F69,2.456089973449707
1,2,H15-H22,0.05092615634202957
1,2,A30-A49,1.489174723625183
1,2,A50-A64,0.0467328205704689
1,2,K70-K77,0.9013243913650513
1,2,J00-J06,1.0065720081329346
1,2,I30-I52,1.452891230583191
1,2,B65-B83,0.053777582943439484
1,2,L40-L45,0.04951043426990509
1,2,H55-H59,2.6947407722473145
1,2,B25-B34,1.1104893684387207
1,2,D70-D77,1.3882277011871338
1,2,K65-K67,2.05283784866333
1,2,B35-B49,1.8450706005096436
1,2,L00-L08,2.0245532989501953
1,2,C00-C97,1.2296056747436523
1,2,G70-G73,0.053360383957624435
1,2,E10-E14,1.3148516416549683
1,2,A75-A79,0.04883145913481712
1,2,H40-H42,0.04551505669951439
1,2,N30-N39,2.737938404083252
1,2,J40-J47,0.9400915503501892
1,2,N70-N77,0.04740248620510101
1,2,N20-N23,4.751744270324707
1,2,D55-D59,2.0843706130981445
1,2,M80-M94,1.455524206161499
1,2,G10-G14,0.058707524091005325
1,2,L55-L59,0.05019879713654518
1,2,D50-D53,1.8838887214660645
1,2,F50-F59,2.278308391571045
1,2,J80-J84,0.04476556181907654
1,2,K40-K46,2.166442632675171
1,2,K90-K93,1.033891201019287
1,2,H53-H54,0.6123034954071045
1,2,L60-L75,0.05569469928741455
1,2,E00-E07,1.900826334953308
1,2,N00-N08,0.044413842260837555
1,2,E70-E90,0.7216982841491699
1,2,N99-N99,0.0524643249809742
1,2,M00-M25,1.0323362350463867
1,2,I26-I28,0.04948970675468445
1,2,G00-G09,2.086278200149536
2,3,J09-J18,1.0716603994369507
2,3,B90-B94,2.004098653793335
2,3,G50-G59,2.5938775539398193
2,3,D00-D09,0.05585174635052681
2,3,E50-E64,0.052669815719127655
2,3,A00-A09,1.3830153942108154
2,3,J90-J94,0.9668793678283691
2,3,G40-G47,2.1967403888702393
2,3,F99-F99,0.053331565111875534
2,3,L80-L99,3.181438446044922
2,3,I95-I99,0.05970177426934242
