age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,1.0156150236725807,0.9063817858695984,4.751744270324707,131
2,3,1.400558023052361,1.3483022451400757,5.151157379150391,131
3,4,1.1650939759805456,1.1787046194076538,4.2830047607421875,131
4,5,0.929373512513765,0.937810480594635,2.871413230895996,131
5,6,0.9223129434212474,0.8865088224411011,2.6540138721466064,131
6,7,0.727731887108952,0.726150631904602,2.2194483280181885,131
7,8,0.737094500791708,0.706068217754364,2.517699956893921,131
