age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.04242424242424241,10,0,0,0,0,False,
3,20-29,,,0,0.46255060728744946,39,35,0,0,0,False,
4,30-39,0.62109375,0.088445873425738,3,0.3720565721367646,87,81,16,170,16,False,
5,40-49,0.73046875,0.04899061504977999,3,0.5422375873780757,168,163,32,289,32,False,
6,50-59,0.7033348423117548,0.01614677422591877,3,0.5612506302811849,242,237,47,323,47,False,
7,60-69,0.7593012513647436,0.031408522965827454,3,0.44653229028303726,322,317,63,417,63,False,
8,70-79,0.727536652634635,0.030872365788441117,3,0.402349726688077,421,419,83,413,83,False,0.4004935404267674
