age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.6,10,0,0,0,0,False,
3,20-29,,,0,0.259919028340081,39,35,0,0,0,False,
4,30-39,0.5520833333333334,0.06260841291755889,3,0.24203543048771592,87,81,16,170,16,False,
5,40-49,0.6930338541666666,0.03860682572719538,3,0.46243438735377945,168,163,32,289,32,False,
6,50-59,0.690508525728082,0.044512049998945466,3,0.49421623079362303,242,237,47,323,47,False,
7,60-69,0.7410766775846142,0.05210419976677778,3,0.36475052391837204,322,317,63,417,63,False,
8,70-79,0.6332317220689988,0.07209733246456791,3,0.33985593832268973,421,419,83,413,83,False,0.39933226883437367
