age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.22385189808605277,0.16279069767441862,0.0,131
2,3,25,0.195604744207329,0.13636363636363635,0.0,131
3,4,25,0.2928960371631441,0.25,0.02040816326530612,131
4,5,25,0.34818027659691814,0.3888888888888889,0.0,131
5,6,25,0.40049869393872584,0.47058823529411764,0.02040816326530612,131
6,7,25,0.43187157413725774,0.47058823529411764,0.02040816326530612,131
7,8,25,0.36995488812934524,0.3888888888888889,0.0,131
