age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.0957858020609077,2.036409616470337,3.505237340927124,1080,55,0.0509,0.8741,0.9083
2,3,2.524105429649353,2.4431307315826416,4.893094539642334,1080,74,0.0685,0.9083,0.8778
3,4,1.9527066498994827,1.867035984992981,4.625734806060791,1080,128,0.1185,0.8778,0.8074
4,5,2.362130928337574,2.205427885055542,5.441930294036865,1080,200,0.1852,0.8074,0.713
5,6,2.2068321262898087,2.093338966369629,5.023939609527588,1080,294,0.2722,0.713,0.6611
6,7,2.0725372311947226,2.0656466484069824,5.297389030456543,1080,333,0.3083,0.6611,0.6537
7,8,2.0088110771249323,1.9708110690116882,5.696976184844971,1080,340,0.3148,0.6537,0.6676
