age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.395614910461437,0.3888888888888889,0.21951219512195122,46
3,4,25,0.4723119651327741,0.5151515151515151,0.21951219512195122,46
4,5,25,0.5288174648741102,0.5625,0.16279069767441862,46
5,6,25,0.6968108204653432,0.7241379310344828,0.3157894736842105,46
6,7,25,0.6019572155273591,0.6129032258064516,0.3157894736842105,46
7,8,25,0.6764964708945161,0.7241379310344828,0.28205128205128205,46
