age_from,age_to,k,k_eff,mean_stability,median_stability,min_stability,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to,low_n_warning
1,2,25,25,0.411819884218372,0.42857142857142855,0.1111111111111111,131,59,0.4504,0.4885,0.4122,False
2,3,25,25,0.43804864616772843,0.42857142857142855,0.21951219512195122,131,70,0.5344,0.4122,0.3588,False
3,4,25,25,0.47579309264601793,0.47058823529411764,0.13636363636363635,131,81,0.6183,0.3588,0.2748,False
4,5,25,25,0.45741503723506155,0.47058823529411764,0.25,131,93,0.7099,0.2748,0.2366,False
5,6,25,25,0.49157861543533976,0.47058823529411764,0.21951219512195122,131,99,0.7557,0.2366,0.2061,False
6,7,25,25,0.4596827811820797,0.47058823529411764,0.25,131,104,0.7939,0.2061,0.1679,False
7,8,25,25,0.44159784871848473,0.42857142857142855,0.06382978723404255,131,108,0.8244,0.1679,0.1374,False
