age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6246964967048213,0.05985134984568331,3,0.5109580425131748,170,156,31,409,31,False,
2,10-19,0.5093688362919132,0.12966848058298697,3,0.596938880118098,152,133,26,347,26,False,
3,20-29,0.5915590726086353,0.04837220988528209,3,0.5506553064385472,263,248,49,747,49,False,
4,30-39,0.6475638876187572,0.05235910685809826,3,0.5106684278255545,420,406,81,1424,81,False,
5,40-49,0.7042440733095638,0.03169876722228688,3,0.41638225051355576,737,730,146,2045,146,False,
6,50-59,0.665294022324535,0.04653711019222773,3,0.3685762262526157,945,939,187,2643,187,False,
7,60-69,0.6709817926034143,0.01581788002411928,3,0.3345559840239874,1121,1114,222,2696,222,False,
8,70-79,0.6635222798221014,0.028773941371997267,3,0.3859620952600702,1446,1438,287,3014,287,False,0.43510301205550633
