age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,0.05454545454545454,10,0,0,0,0,False,
3,20-29,,,0,0.3453441295546559,39,35,0,0,0,False,
4,30-39,0.6236979166666666,0.0458140939733312,3,0.254009623095429,87,81,16,170,16,False,
5,40-49,0.6539713541666666,0.06421264586426018,3,0.4901144456648833,168,163,32,289,32,False,
6,50-59,0.6656103817715407,0.004880326430902727,3,0.562545273346229,242,237,47,323,47,False,
7,60-69,0.7394809775762156,0.007510837159758574,3,0.5107262862800331,322,317,63,417,63,False,
8,70-79,0.6817631973677845,0.025691174762374598,3,0.41945733230194737,421,419,83,413,83,False,0.42458992596893597
