age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6503642039542145,0.07082080968646642,3,0.6905661299088306,170,156,31,409,31,False,
2,10-19,0.4886587771203155,0.09799357688959438,3,0.6829256624225152,152,133,26,347,26,False,
3,20-29,0.6005830903790087,0.020743978107701424,3,0.6778305359343293,263,248,49,747,49,False,
4,30-39,0.6666158614032412,0.03848014934175513,3,0.610516904452811,420,406,81,1424,81,False,
5,40-49,0.7213829986864327,0.03890114935498731,3,0.5065626149595222,737,730,146,2045,146,False,
6,50-59,0.7274729045726214,0.02177191900802143,3,0.5175111044759461,945,939,187,2643,187,False,
7,60-69,0.7383261640018396,0.009480453176414674,3,0.40398635434261626,1121,1114,222,2696,222,False,
8,70-79,0.7537220718150438,0.04192205198771468,3,0.35176277875447787,1446,1438,287,3014,287,False,0.4424601488424043
