age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,1.8456114445413863,1.8096902966499329,3.298475742340088,1080,42,0.0389,0.8972,0.8991
2,3,2.5403628007749495,2.2813405990600586,5.391515254974365,1080,89,0.0824,0.8991,0.8593
3,4,2.5058501291442923,2.1832557916641235,5.094009876251221,1080,142,0.1315,0.8593,0.8148
4,5,2.5486554763418563,2.3127955198287964,5.698774814605713,1080,188,0.1741,0.8148,0.7278
5,6,2.278368200103295,2.178065299987793,6.198423862457275,1080,271,0.2509,0.7278,0.6917
6,7,2.1518436641275107,2.026451826095581,5.567668914794922,1080,308,0.2852,0.6917,0.663
7,8,2.1432424655982425,1.9827048182487488,5.0409836769104,1080,350,0.3241,0.663,0.6444
