age_from,age_to,node,drift
2,3,Thyroid diseases,0.02865617908537388
2,3,Cardiac arrhythmias,0.03726962208747864
2,3,Cardiac valve disorders,0.029113508760929108
2,3,Renal insufficiency,1.772818922996521
2,3,Cerebral ischemia/chronic stroke,0.025681180879473686
2,3,Dizziness,0.023394107818603516
2,3,Intestinal diverticulosis,0.0323144756257534
2,3,Severe hearing loss,0.028805455192923546
2,3,Chronic low back pain,0.026850247755646706
2,3,Urinary tract calculi,4.266540050506592
2,3,Gynecological problems,0.024990681558847427
2,3,Chronic ischemic heart disease,1.7480504512786865
2,3,Insomnia,1.7324126958847046
2,3,Anemia,2.435579776763916
2,3,Parkinson’s disease,0.02788507752120495
2,3,Anxiety,1.481339693069458
2,3,Migraine/chronic headache,0.03356953710317612
2,3,Psoriasis,0.030377361923456192
2,3,Somatoform disorders,1.4465659856796265
2,3,Neuropathies,0.02348395437002182
2,3,Liver disease,1.630222201347351
2,3,Rheumatoid arthritis/chronic polyarthritis,0.031803976744413376
2,3,Lipid metabolism disorders8,1.7515500783920288
2,3,Hypertension,1.6899161338806152
2,3,Osteoporosis,0.027692971751093864
2,3,Hypotension,0.03441770374774933
2,3,Prostatic hyperplasia,0.02748803421854973
2,3,Obesity,1.4897438287734985
2,3,Tobacco abuse,1.7838889360427856
2,3,Hyperuricemia/gout,1.7195366621017456
2,3,Severe vision reduction,1.8253912925720215
2,3,Sexual dysfunction,0.03304323926568031
2,3,Dementia,0.027502892538905144
2,3,Depression,1.4702929258346558
2,3,Joint arthrosis,0.032486364245414734
2,3,Atherosclerosis/PAOD,0.02529105916619301
2,3,Hemorrhoids,0.028789259493350983
2,3,Urinary incontinence,4.289674282073975
2,3,Cancer,2.3498473167419434
2,3,Asthma/COPD,1.748944878578186
2,3,Cardiac insufficiency,0.029028750956058502
2,3,Diabetes mellitus,1.838428258895874
2,3,Chronic gastritis/GERD,0.03385758027434349
2,3,Chronic cholecystitis/gallstones,1.7441085577011108
2,3,Lower limb varicosis,0.01900932937860489
2,3,Allergy,0.027698153629899025
3,4,Thyroid diseases,1.4914402961730957
3,4,Cardiac arrhythmias,1.496949315071106
3,4,Cardiac valve disorders,1.387204885482788
3,4,Renal insufficiency,0.5381751656532288
3,4,Cerebral ischemia/chronic stroke,1.5527349710464478
3,4,Dizziness,0.026697689667344093
3,4,Intestinal diverticulosis,0.024752601981163025
3,4,Severe hearing loss,0.036739155650138855
3,4,Chronic low back pain,0.03227367252111435
3,4,Urinary tract calculi,0.6041927337646484
3,4,Gynecological problems,0.026248790323734283
3,4,Chronic ischemic heart disease,0.5824213027954102
3,4,Insomnia,0.6658350229263306
3,4,Anemia,0.3268103003501892
3,4,Parkinson’s disease,0.03847728669643402
3,4,Anxiety,0.6151454448699951
3,4,Migraine/chronic headache,1.5590420961380005
3,4,Psoriasis,1.3801813125610352
3,4,Somatoform disorders,0.5881208777427673
3,4,Neuropathies,0.030665555968880653
3,4,Liver disease,0.5475764870643616
3,4,Rheumatoid arthritis/chronic polyarthritis,0.028818391263484955
3,4,Lipid metabolism disorders8,0.3820253908634186
3,4,Hypertension,0.4638071656227112
3,4,Osteoporosis,0.03575152903795242
3,4,Hypotension,0.03469837084412575
3,4,Prostatic hyperplasia,0.0342886820435524
3,4,Obesity,0.5429477691650391
3,4,Tobacco abuse,0.6475741267204285
3,4,Hyperuricemia/gout,0.6065298914909363
3,4,Severe vision reduction,0.8681609630584717
3,4,Sexual dysfunction,0.0331835113465786
3,4,Dementia,0.03150956705212593
3,4,Depression,0.6142191886901855
3,4,Joint arthrosis,0.03486396744847298
3,4,Atherosclerosis/PAOD,1.4766111373901367
3,4,Hemorrhoids,1.396238923072815
3,4,Urinary incontinence,0.6262714862823486
3,4,Cancer,0.44756433367729187
3,4,Asthma/COPD,0.5989512205123901
3,4,Cardiac insufficiency,1.3590168952941895
3,4,Diabetes mellitus,0.7678572535514832
3,4,Chronic gastritis/GERD,1.5598605871200562
3,4,Chronic cholecystitis/gallstones,1.0637450218200684
3,4,Lower limb varicosis,0.024171672761440277
3,4,Allergy,0.029833171516656876
4,5,Thyroid diseases,0.7061406970024109
4,5,Cardiac arrhythmias,0.6609291434288025
4,5,Cardiac valve disorders,0.6245156526565552
4,5,Renal insufficiency,0.5087766051292419
4,5,Cerebral ischemia/chronic stroke,0.8879613876342773
4,5,Dizziness,1.8197007179260254
4,5,Intestinal diverticulosis,1.576066017150879
4,5,Severe hearing loss,1.8003045320510864
4,5,Chronic low back pain,1.5022146701812744
4,5,Urinary tract calculi,4.122399806976318
4,5,Gynecological problems,0.034950416535139084
4,5,Chronic ischemic heart disease,0.5683555603027344
4,5,Insomnia,0.6010832786560059
4,5,Anemia,0.5497885942459106
4,5,Parkinson’s disease,0.032712556421756744
4,5,Anxiety,0.36585813760757446
4,5,Migraine/chronic headache,1.2609423398971558
4,5,Psoriasis,0.8160194158554077
4,5,Somatoform disorders,0.40622204542160034
4,5,Neuropathies,0.026727166026830673
4,5,Liver disease,0.5091719627380371
4,5,Rheumatoid arthritis/chronic polyarthritis,1.2149707078933716
4,5,Lipid metabolism disorders8,0.44636186957359314
4,5,Hypertension,0.4603479504585266
4,5,Osteoporosis,0.035359617322683334
4,5,Hypotension,1.1711686849594116
4,5,Prostatic hyperplasia,1.4419556856155396
4,5,Obesity,0.4128415882587433
4,5,Tobacco abuse,0.6775457262992859
4,5,Hyperuricemia/gout,0.8004903197288513
4,5,Severe vision reduction,0.7352684736251831
4,5,Sexual dysfunction,1.3218661546707153
4,5,Dementia,1.0665957927703857
4,5,Depression,0.3602956235408783
4,5,Joint arthrosis,0.03794664517045021
4,5,Atherosclerosis/PAOD,0.7644937038421631
4,5,Hemorrhoids,1.2376434803009033
4,5,Urinary incontinence,4.148499488830566
4,5,Cancer,0.4642128646373749
4,5,Asthma/COPD,0.5670576691627502
4,5,Cardiac insufficiency,0.5897453427314758
4,5,Diabetes mellitus,0.7153538465499878
4,5,Chronic gastritis/GERD,0.8065518736839294
4,5,Chronic cholecystitis/gallstones,0.8333981037139893
4,5,Lower limb varicosis,0.03500746563076973
4,5,Allergy,1.2922310829162598
5,6,Thyroid diseases,0.4167982339859009
5,6,Cardiac arrhythmias,0.4025026261806488
5,6,Cardiac valve disorders,0.41268065571784973
5,6,Renal insufficiency,0.43728387355804443
5,6,Cerebral ischemia/chronic stroke,0.6046360731124878
5,6,Dizziness,0.6517598628997803
5,6,Intestinal diverticulosis,0.853904664516449
5,6,Severe hearing loss,0.6304321885108948
5,6,Chronic low back pain,0.9909991025924683
5,6,Urinary tract calculi,0.8531256914138794
5,6,Gynecological problems,0.040798913687467575
5,6,Chronic ischemic heart disease,0.381052166223526
5,6,Insomnia,0.7138553857803345
5,6,Anemia,0.1893768012523651
5,6,Parkinson’s disease,1.190786600112915
5,6,Anxiety,0.29675570130348206
5,6,Migraine/chronic headache,0.6705765128135681
5,6,Psoriasis,0.6676163077354431
5,6,Somatoform disorders,0.33419284224510193
5,6,Neuropathies,1.1625423431396484
5,6,Liver disease,0.2181205004453659
5,6,Rheumatoid arthritis/chronic polyarthritis,1.1334787607192993
5,6,Lipid metabolism disorders8,0.15082663297653198
5,6,Hypertension,0.1796395629644394
5,6,Osteoporosis,1.4385777711868286
5,6,Hypotension,0.6294642686843872
5,6,Prostatic hyperplasia,0.903548538684845
5,6,Obesity,0.19201360642910004
5,6,Tobacco abuse,0.5063080787658691
5,6,Hyperuricemia/gout,0.6308223009109497
5,6,Severe vision reduction,0.6376147270202637
5,6,Sexual dysfunction,0.47426101565361023
5,6,Dementia,0.6150733232498169
5,6,Depression,0.21408742666244507
5,6,Joint arthrosis,1.6212027072906494
5,6,Atherosclerosis/PAOD,0.3898167908191681
5,6,Hemorrhoids,0.7923920750617981
5,6,Urinary incontinence,1.0085984468460083
5,6,Cancer,0.21866314113140106
5,6,Asthma/COPD,0.4847172498703003
5,6,Cardiac insufficiency,0.5673152208328247
5,6,Diabetes mellitus,0.5019913911819458
5,6,Chronic gastritis/GERD,0.7174475789070129
5,6,Chronic cholecystitis/gallstones,0.5368964076042175
5,6,Lower limb varicosis,0.03756176307797432
5,6,Allergy,0.567373514175415
6,7,Thyroid diseases,0.4054830074310303
6,7,Cardiac arrhythmias,0.42367395758628845
6,7,Cardiac valve disorders,0.5236605405807495
6,7,Renal insufficiency,0.43964883685112
6,7,Cerebral ischemia/chronic stroke,0.45438194274902344
6,7,Dizziness,1.3248144388198853
6,7,Intestinal diverticulosis,0.7425552010536194
6,7,Severe hearing loss,1.1651791334152222
6,7,Chronic low back pain,0.6733741164207458
6,7,Urinary tract calculi,0.8647057414054871
6,7,Gynecological problems,0.03636714071035385
6,7,Chronic ischemic heart disease,0.35008490085601807
6,7,Insomnia,0.6125138998031616
6,7,Anemia,0.3057011067867279
6,7,Parkinson’s disease,0.7764815092086792
6,7,Anxiety,0.2473745495080948
6,7,Migraine/chronic headache,0.7920623421669006
6,7,Psoriasis,0.3862197697162628
6,7,Somatoform disorders,0.14650113880634308
6,7,Neuropathies,0.6908838748931885
6,7,Liver disease,0.2005273699760437
6,7,Rheumatoid arthritis/chronic polyarthritis,0.7285982370376587
6,7,Lipid metabolism disorders8,0.15246960520744324
6,7,Hypertension,0.1937105506658554
6,7,Osteoporosis,0.8819833993911743
6,7,Hypotension,0.6520472168922424
6,7,Prostatic hyperplasia,0.8400390148162842
6,7,Obesity,0.15647104382514954
6,7,Tobacco abuse,0.38286998867988586
6,7,Hyperuricemia/gout,0.4805986285209656
6,7,Severe vision reduction,1.2142419815063477
6,7,Sexual dysfunction,1.2428085803985596
6,7,Dementia,0.41015464067459106
6,7,Depression,0.2545861601829529
6,7,Joint arthrosis,0.9056076407432556
6,7,Atherosclerosis/PAOD,0.3719524145126343
6,7,Hemorrhoids,0.8558782339096069
6,7,Urinary incontinence,0.755109965801239
6,7,Cancer,0.1778983622789383
6,7,Asthma/COPD,0.4212256371974945
6,7,Cardiac insufficiency,0.6129084825515747
6,7,Diabetes mellitus,0.6572284698486328
6,7,Chronic gastritis/GERD,0.6104186773300171
6,7,Chronic cholecystitis/gallstones,0.6095216870307922
6,7,Lower limb varicosis,1.1338188648223877
6,7,Allergy,0.5796558856964111
7,8,Thyroid diseases,0.386678546667099
7,8,Cardiac arrhythmias,0.35021325945854187
7,8,Cardiac valve disorders,0.42100808024406433
7,8,Renal insufficiency,0.43799689412117004
7,8,Cerebral ischemia/chronic stroke,0.519317626953125
7,8,Dizziness,1.7083295583724976
7,8,Intestinal diverticulosis,0.6040976643562317
7,8,Severe hearing loss,1.7558252811431885
7,8,Chronic low back pain,0.6990646719932556
7,8,Urinary tract calculi,0.7994434833526611
7,8,Gynecological problems,0.03515426814556122
7,8,Chronic ischemic heart disease,0.4025501012802124
7,8,Insomnia,0.556125283241272
7,8,Anemia,0.1673559546470642
7,8,Parkinson’s disease,0.5531418919563293
7,8,Anxiety,0.2880556881427765
7,8,Migraine/chronic headache,0.6901369094848633
7,8,Psoriasis,0.318014919757843
7,8,Somatoform disorders,0.18293353915214539
7,8,Neuropathies,0.49336108565330505
7,8,Liver disease,0.2259233146905899
7,8,Rheumatoid arthritis/chronic polyarthritis,0.6797224283218384
7,8,Lipid metabolism disorders8,0.20663045346736908
7,8,Hypertension,0.21243499219417572
7,8,Osteoporosis,0.5787454843521118
7,8,Hypotension,0.47008466720581055
7,8,Prostatic hyperplasia,0.8757439851760864
7,8,Obesity,0.19951418042182922
7,8,Tobacco abuse,0.29927948117256165
7,8,Hyperuricemia/gout,0.3704204559326172
7,8,Severe vision reduction,0.02997082658112049
7,8,Sexual dysfunction,0.9897986054420471
7,8,Dementia,0.6288878917694092
7,8,Depression,0.23207122087478638
7,8,Joint arthrosis,0.766691267490387
7,8,Atherosclerosis/PAOD,0.5506501793861389
7,8,Hemorrhoids,0.7332948446273804
7,8,Urinary incontinence,0.6404061317443848
7,8,Cancer,0.393876850605011
7,8,Asthma/COPD,0.45876163244247437
7,8,Cardiac insufficiency,0.5164399743080139
7,8,Diabetes mellitus,0.4455051124095917
7,8,Chronic gastritis/GERD,0.4424620568752289
7,8,Chronic cholecystitis/gallstones,0.6462883353233337
7,8,Lower limb varicosis,0.6790074706077576
7,8,Allergy,0.5698915719985962
