age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,0.8905511659610531,0.033713558688759804,4.289674282073975,46
3,4,0.5926127213498821,0.5649988949298859,1.5598605871200562,46
4,5,0.8916967492550611,0.6918432116508484,4.148499488830566,46
5,6,0.5928149858246679,0.5673443675041199,1.6212027072906494,46
6,7,0.5835651714840661,0.5945887863636017,1.3248144388198853,46
7,8,0.5263327852944317,0.4817228764295578,1.7558252811431885,46
