age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.9481527131648009,0.6901242136955261,4.800894737243652,131
2,3,1.3777041530222383,1.0124894380569458,6.274809837341309,131
3,4,1.0878405113995986,0.9420605897903442,4.632918357849121,131
4,5,0.8150216695916561,0.8242430686950684,2.513899087905884,131
5,6,0.8246071579802128,0.7459105253219604,2.2324461936950684,131
6,7,0.7221815346079018,0.6894139051437378,1.9877073764801025,131
7,8,0.7480815226169488,0.6907771825790405,2.227994441986084,131
