age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,-0.04242424242424241,10,0,0,0,0,False,
3,20-29,,,0,0.3931174089068826,39,35,0,0,0,False,
4,30-39,0.6588541666666666,0.08932329628199216,3,0.24057738572574175,87,81,16,170,16,False,
5,40-49,0.7513020833333334,0.08176860441826853,3,0.5483470927966553,168,163,32,289,32,False,
6,50-59,0.6533876565565112,0.05880874369308017,3,0.6168635514794197,242,237,47,323,47,False,
7,60-69,0.7399008986310575,0.06922062019952843,3,0.5179275243106931,322,317,63,417,63,False,
8,70-79,0.6485701843518653,0.025277948989667724,3,0.3455339754300703,421,419,83,413,83,False,0.4473798809696618
