age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6743023740108288,0.057037767002701134,3,0.5111285496427571,253,246,49,643,49,False,
2,10-19,0.4742798353909465,0.035668592229135224,3,0.6033851495304979,115,92,18,223,18,False,
3,20-29,0.5488683127572016,0.010086765201197313,3,0.6007212717794527,203,183,36,509,36,False,
4,30-39,0.6658731733121735,0.08476994107020483,3,0.6054960016760077,373,357,71,1291,71,False,
5,40-49,0.687810945273632,0.018034269327321256,3,0.5389305492849759,680,674,134,2154,134,False,
6,50-59,0.717388386265403,0.01264240211155046,3,0.5052037227541344,974,969,193,2701,193,False,
7,60-69,0.7240618928930617,0.010265959597899216,3,0.47243701526725757,1162,1155,231,2855,231,False,
8,70-79,0.74237060546875,0.013461106185830296,3,0.43979731639680364,1290,1283,256,2674,256,False,0.4149932861328125
