age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.19359747831578283,0.19047619047619047,0.02040816326530612,131
2,3,25,0.24600376421146172,0.21951219512195122,0.0,131
3,4,25,0.286546294279052,0.28205128205128205,0.02040816326530612,131
4,5,25,0.3635443857468433,0.3888888888888889,0.0,131
5,6,25,0.37957127581596073,0.42857142857142855,0.02040816326530612,131
6,7,25,0.3757166282633042,0.42857142857142855,0.02040816326530612,131
7,8,25,0.3699599944747259,0.3888888888888889,0.0,131
