age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.19047782566017663,0.16279069767441862,0.0,131
2,3,25,0.17886077803350073,0.13636363636363635,0.0,131
3,4,25,0.27177213914770276,0.28205128205128205,0.0,131
4,5,25,0.3701384562833205,0.3888888888888889,0.0,131
5,6,25,0.40421272233700495,0.47058823529411764,0.02040816326530612,131
6,7,25,0.4560742325354833,0.5151515151515151,0.02040816326530612,131
7,8,25,0.3951122753484755,0.42857142857142855,0.0,131
