age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6125923361034165,0.058092052966219006,3,0.6655473573963203,425,383,76,1316,76,False,
2,10-19,0.5111111111111111,0.03991761062313331,3,0.5991041044516979,120,76,15,195,15,False,
3,20-29,0.6472054111783553,0.03764954946258174,3,0.6897690877381251,312,267,53,834,53,False,
4,30-39,0.6731947069943289,0.0319427520264052,3,0.7353313196329104,631,576,115,3379,115,False,
5,40-49,0.6661170072075647,0.027747644938989884,3,0.7702910940604921,1489,1424,284,13496,284,False,
6,50-59,0.6564544271517189,0.011307763122091785,3,0.7253911590424362,2456,2393,478,23455,478,False,
7,60-69,0.6989518770471151,0.0011839110968977886,3,0.7050897565949541,3224,3152,630,29331,630,False,
8,70-79,0.7053594629640018,0.003293262818980668,3,0.6455642286341375,3663,3595,719,33787,719,False,0.5221167554225561
