age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6569545612209504,0.03644846382201012,3,0.6292475009312353,170,156,31,409,31,False,
2,10-19,0.47781065088757396,0.09906457675081051,3,0.6680506291049009,152,133,26,347,26,False,
3,20-29,0.6026655560183257,0.030047220226690523,3,0.6843644701741238,263,248,49,747,49,False,
4,30-39,0.6353198191332622,0.03825815128490225,3,0.6226160984067775,420,406,81,1424,81,False,
5,40-49,0.6885125414399199,0.05474889157489502,3,0.5503050279308173,737,730,146,2045,146,False,
6,50-59,0.6961403910129924,0.012660094402738652,3,0.5028936245727733,945,939,187,2643,187,False,
7,60-69,0.7073898222546872,0.027194504424046362,3,0.4588071672661746,1121,1114,222,2696,222,False,
8,70-79,0.7466036979931769,0.010574726643401885,3,0.48371187293045476,1446,1438,287,3014,287,False,0.46035523073000767
