node,mean_drift
C73,3.1199247805135593
M23,3.117042507444109
F20,3.091581344604492
M51,3.0746567930494035
K08,3.043926183666502
M22,3.039931978498186
D40,3.030250053320612
M24,2.995893580572946
C77,2.977104852242129
M67,2.9441920007978166
C78,2.943202015544687
E89,2.9271370864340236
C82,2.909341744014195
M54,2.890101603099278
N45,2.8884146032588824
M65,2.8870887756347656
M93,2.87678480467626
H90,2.801022478512355
C71,2.7511876480919972
C85,2.737716009574277
