age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.6482600357866397,0.06909902766346931,6.567423343658447,1080
2,3,0.5690661640078933,0.0720951072871685,5.988639831542969,1080
3,4,0.5745634884125105,0.07272950187325478,5.605503559112549,1080
4,5,0.8420108417083544,0.07392993569374084,6.164203643798828,1080
5,6,0.8492712543828895,0.07452160120010376,5.179813385009766,1080
6,7,0.8695605771547115,0.07506300881505013,7.050983428955078,1080
7,8,0.7879678105694,0.07526298239827156,7.060011386871338,1080
