age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.6765737944524045,0.06877149268984795,6.501513481140137,1080
2,3,0.596765549208417,0.07185475900769234,6.28290319442749,1080
3,4,0.6253050530225867,0.07269841805100441,6.277135848999023,1080
4,5,0.8175012872347401,0.07359855622053146,6.306045055389404,1080
5,6,0.8339301054193465,0.07429489120841026,6.706092834472656,1080
6,7,0.8320855653568826,0.07475423440337181,5.561522483825684,1080
7,8,0.8156384594841963,0.07493393868207932,6.201916694641113,1080
