node,mean_drift
E74,3.64387195450919
E73,3.519864695412772
D06,3.3601961668048586
N87,3.3259877072913304
M23,3.323011193956648
N92,3.3032010282788957
M22,3.300641196114676
M67,3.2887461526053294
D27,3.2715319224766324
N73,3.266960178102766
M65,3.237661225455148
D24,3.234838410147599
C73,3.1814840425338065
K65,3.139543756842613
D48,3.125849180987903
E06,3.1164934975760326
N83,3.101452725274222
E89,3.0947016509515897
C43,3.0367365181446075
N60,3.0227172672748566
