age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.677575662104344,0.06917166709899902,6.348037242889404,1080
2,3,0.6073551385628956,0.07229860499501228,6.307353496551514,1080
3,4,0.6178477655682298,0.07272680848836899,6.305017948150635,1080
4,5,0.8292437490869176,0.07397967576980591,6.110755443572998,1080
5,6,0.8415360111639731,0.07461806759238243,6.542671203613281,1080
6,7,0.8483538091320683,0.07460218295454979,5.555672645568848,1080
7,8,0.8324544155452814,0.07491949573159218,6.370080947875977,1080
