age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
1,2,25,0.015266535691651,0.0,0.0,1080
2,3,25,0.03326527496273884,0.0,0.0,1080
3,4,25,0.05918884377933993,0.02040816326530612,0.0,1080
4,5,25,0.07963752436619842,0.02040816326530612,0.0,1080
5,6,25,0.09916141274144852,0.02040816326530612,0.0,1080
6,7,25,0.10885485600139451,0.02040816326530612,0.0,1080
7,8,25,0.10738981268928259,0.02040816326530612,0.0,1080
