age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.5047743055555555,0.03583993847033799,3,0.6330468872834654,278,240,48,785,48,False,
2,10-19,0.4981103552532124,0.11574748927523472,3,0.5048474024434575,156,105,21,382,21,False,
3,20-29,0.6167767882792301,0.044737913513144455,3,0.5868433493269857,347,297,59,1041,59,False,
4,30-39,0.6174282390498607,0.016633354231408323,3,0.662506181143563,607,559,111,2680,111,False,
5,40-49,0.6170418931399415,0.010568613018972606,3,0.7077198676465705,1352,1287,257,11008,257,False,
6,50-59,0.6569734823580977,0.020008381379102384,3,0.6990430557289129,2009,1951,390,21563,390,False,
7,60-69,0.5836739895128363,0.01964335750768128,3,0.6595131503255187,2642,2570,514,29673,514,False,
8,70-79,0.6186488161204832,0.00803935536137427,3,0.5817104529428845,4181,4105,821,37797,821,False,0.49053099143820633
