age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
2,3,1.7723863399945772,1.5260727405548096,2.6827404499053955,46,13,0.2826,0.6957,0.5435
3,4,0.9681424484366462,0.6291768550872803,2.318715810775757,46,21,0.4565,0.5435,0.3043
4,5,0.7393567953258753,0.5008231550455093,2.7479848861694336,46,32,0.6957,0.3043,0.1739
5,6,0.6037908780731653,0.5328909158706665,1.4125568866729736,46,38,0.8261,0.1739,0.1087
6,7,0.5617995698004961,0.46505483984947205,1.5068050622940063,46,40,0.8696,0.1087,0.0652
7,8,0.48260019788908404,0.39981621503829956,1.353650450706482,46,43,0.9348,0.0652,0.0652
