age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
2,3,1.0038348952227312,0.03701943904161453,3.9926841259002686,46
3,4,0.8676879790652058,0.6214037835597992,2.7070300579071045,46
4,5,0.6438153540391637,0.47183658182621,2.1763689517974854,46
5,6,0.5166722200405987,0.4605042636394501,1.6104490756988525,46
6,7,0.5138793860602638,0.381727010011673,1.2650748491287231,46
7,8,0.4116767267899021,0.32755789160728455,1.3350334167480469,46
