age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.47844328703703703,0.03294102771152603,3,0.6466366676078027,278,240,48,785,48,False,
2,10-19,0.41043083900226757,0.09654290991054888,3,0.5991528504370089,156,105,21,382,21,False,
3,20-29,0.6518241884515944,0.04213500993998913,3,0.6356592197479578,347,297,59,1041,59,False,
4,30-39,0.6197819441062685,0.07199285676090741,3,0.6957655625312813,607,559,111,2680,111,False,
5,40-49,0.6056008922668524,0.009421106779709386,3,0.7039680614129669,1352,1287,257,11008,257,False,
6,50-59,0.6185776901161516,0.018891415005175397,3,0.68805727144541,2009,1951,390,21563,390,False,
7,60-69,0.5945459683972,0.014405687004889428,3,0.6702493643477543,2642,2570,514,29673,514,False,
8,70-79,0.5880369295042883,0.021653192816116353,3,0.6226462043348387,4181,4105,821,37797,821,False,0.49716411909661284
