age_from,age_to,mean_drift,median_drift,max_drift,num_nodes
1,2,0.5875093783286435,0.07082532718777657,7.644149303436279,1080
2,3,0.527498328882373,0.07238331437110901,5.605892181396484,1080
3,4,0.5514270206257977,0.07278018817305565,6.512015342712402,1080
4,5,0.8057765323772199,0.0742238201200962,6.9877471923828125,1080
5,6,0.836175439303258,0.07503845915198326,5.507096767425537,1080
6,7,0.8466725194792228,0.07509146258234978,7.491150856018066,1080
7,8,0.7897216319692908,0.07477941736578941,7.408274173736572,1080
