age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.6300784856879039,0.030483153198288447,3,0.6452762970721108,425,383,76,1316,76,False,
2,10-19,0.5037037037037037,0.08388377876676777,3,0.6037224807278283,120,76,15,195,15,False,
3,20-29,0.6378307820102053,0.025347387497692605,3,0.7014561514833748,312,267,53,834,53,False,
4,30-39,0.6694391934467548,0.033603551655379926,3,0.736728778052576,631,576,115,3379,115,False,
5,40-49,0.6876529127818554,0.035707088065950875,3,0.7713801441501226,1489,1424,284,13496,284,False,
6,50-59,0.6719828667798766,0.012260136381484722,3,0.7299040028827672,2456,2393,478,23455,478,False,
7,60-69,0.7203628117913832,0.010777590293475303,3,0.706572737075506,3224,3152,630,29331,630,False,
8,70-79,0.7267227766375672,0.00497993619676144,3,0.634572196387103,3663,3595,719,33787,719,False,0.5179288186149439
