age_from,age_to,mean_drift,median_drift,max_drift,num_nodes_all,num_nodes_non_iso,coverage,isolate_frac_from,isolate_frac_to
1,2,2.026709282398224,1.7946803569793701,4.410096645355225,1080,55,0.0509,0.8741,0.9083
2,3,2.4837102084546476,2.2997807264328003,4.856611251831055,1080,74,0.0685,0.9083,0.8778
3,4,1.98158027138561,1.8112131357192993,4.659753799438477,1080,128,0.1185,0.8778,0.8074
4,5,2.364340538084507,2.1382676362991333,6.003072738647461,1080,200,0.1852,0.8074,0.713
5,6,2.1814193585697486,2.123537540435791,5.628723621368408,1080,294,0.2722,0.713,0.6611
6,7,2.0062994081694803,2.0053467750549316,6.448265075683594,1080,333,0.3083,0.6611,0.6537
7,8,2.0085837325629066,2.0032607316970825,7.104862213134766,1080,340,0.3148,0.6537,0.6676
