age_from,age_to,k,mean_stability,median_stability,min_stability,num_nodes
2,3,25,0.39879956571925484,0.3888888888888889,0.28205128205128205,46
3,4,25,0.4491190491364827,0.5151515151515151,0.16279069767441862,46
4,5,25,0.5555907136651603,0.6129032258064516,0.21951219512195122,46
5,6,25,0.6919507400249892,0.6954022988505747,0.28205128205128205,46
6,7,25,0.6190309246638072,0.6129032258064516,0.3157894736842105,46
7,8,25,0.6589897470339009,0.6666666666666666,0.42857142857142855,46
