age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
2,10-19,,,0,,6,0,0,0,0,False,
3,20-29,,,0,-0.09887955182072829,35,30,0,0,0,False,
4,30-39,0.6530612244897959,0.05447488904097606,3,0.45325560515433927,78,71,14,136,14,False,
5,40-49,0.6072136345620294,0.057226095620428616,3,0.3099802486348321,152,147,29,254,29,False,
6,50-59,0.6807479224376731,0.10113174692503488,3,0.4527353183829596,200,192,38,385,38,False,
7,60-69,0.7679634353741497,0.03829216508235029,3,0.3110586966776737,285,282,56,422,56,False,
8,70-79,0.756073653994259,0.003168440383388569,3,0.41340017802396295,346,346,69,503,69,False,0.396555345515648
