age,age_range,auc,auc_std,n_splits,spearman_r,n_edges,n_safe,n_held_out,two_hop_pool,n_neg,used_fallback,auc_shuffled
1,0-9,0.45283564814814814,0.030674708274580603,3,0.6296878416679722,278,240,48,785,48,False,
2,10-19,0.42101284958427815,0.04040836403514335,3,0.5190687676818764,156,105,21,382,21,False,
3,20-29,0.6582399693574642,0.04242346220489517,3,0.6217207316449719,347,297,59,1041,59,False,
4,30-39,0.6357167978789601,0.036710723312824205,3,0.6783124168872275,607,559,111,2680,111,False,
5,40-49,0.6444356967302053,0.010837097470426786,3,0.7179294230349454,1352,1287,257,11008,257,False,
6,50-59,0.7111133026517642,0.011425708536825122,3,0.7135171840270238,2009,1951,390,21563,390,False,
7,60-69,0.6490736675296623,0.0178037831487664,3,0.6673698913642082,2642,2570,514,29673,514,False,
8,70-79,0.6530233324085627,0.014063079876672878,3,0.5781175508470293,4181,4105,821,37797,821,False,0.5054455144419998
